NOM;ANNREF;FRANCE;FRDOM;REGION;DEP;N027;N027_MOD;N027_LIB;VALEUR;QUALITE
SAANR_PAILLE_2;2006;FR;METRO;NR11;78;Groupe d'indicateurs;020.09;Production de pailles (volume);144600;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR11;94;Groupe d'indicateurs;020.09;Production de pailles (volume);5060;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR11;77;Groupe d'indicateurs;020.09;Production de pailles (volume);1154000;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR11;95;Groupe d'indicateurs;020.09;Production de pailles (volume);76550;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR11;91;Groupe d'indicateurs;020.09;Production de pailles (volume);9800;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR11;93;Groupe d'indicateurs;020.09;Production de pailles (volume);875;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR11;92;Groupe d'indicateurs;020.09;Production de pailles (volume);0;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR24;37;Groupe d'indicateurs;020.09;Production de pailles (volume);1680860;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR24;36;Groupe d'indicateurs;020.09;Production de pailles (volume);2963010;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR24;45;Groupe d'indicateurs;020.09;Production de pailles (volume);1117930;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR24;28;Groupe d'indicateurs;020.09;Production de pailles (volume);915230;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR24;41;Groupe d'indicateurs;020.09;Production de pailles (volume);853400;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR24;18;Groupe d'indicateurs;020.09;Production de pailles (volume);2816230;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR27;21;Groupe d'indicateurs;020.09;Production de pailles (volume);3185500;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR27;71;Groupe d'indicateurs;020.09;Production de pailles (volume);1192500;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR27;25;Groupe d'indicateurs;020.09;Production de pailles (volume);505000;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR27;58;Groupe d'indicateurs;020.09;Production de pailles (volume);1452800;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR27;39;Groupe d'indicateurs;020.09;Production de pailles (volume);1331311;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR27;70;Groupe d'indicateurs;020.09;Production de pailles (volume);2300000;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR27;90;Groupe d'indicateurs;020.09;Production de pailles (volume);182200;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR27;89;Groupe d'indicateurs;020.09;Production de pailles (volume);3600200;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR28;27;Groupe d'indicateurs;020.09;Production de pailles (volume);3125000;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR28;76;Groupe d'indicateurs;020.09;Production de pailles (volume);4000000;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR28;61;Groupe d'indicateurs;020.09;Production de pailles (volume);4070000;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR28;14;Groupe d'indicateurs;020.09;Production de pailles (volume);4000000;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR28;50;Groupe d'indicateurs;020.09;Production de pailles (volume);2090000;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR32;60;Groupe d'indicateurs;020.09;Production de pailles (volume);2318587;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR32;02;Groupe d'indicateurs;020.09;Production de pailles (volume);2601088;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR32;59;Groupe d'indicateurs;020.09;Production de pailles (volume);3600500;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR32;80;Groupe d'indicateurs;020.09;Production de pailles (volume);4100898;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR32;62;Groupe d'indicateurs;020.09;Production de pailles (volume);5675000;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR44;10;Groupe d'indicateurs;020.09;Production de pailles (volume);1715000;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR44;52;Groupe d'indicateurs;020.09;Production de pailles (volume);2187400;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR44;57;Groupe d'indicateurs;020.09;Production de pailles (volume);2243000;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR44;88;Groupe d'indicateurs;020.09;Production de pailles (volume);1563000;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR44;68;Groupe d'indicateurs;020.09;Production de pailles (volume);317500;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR44;67;Groupe d'indicateurs;020.09;Production de pailles (volume);687300;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR44;51;Groupe d'indicateurs;020.09;Production de pailles (volume);1675000;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR44;55;Groupe d'indicateurs;020.09;Production de pailles (volume);2559000;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR44;08;Groupe d'indicateurs;020.09;Production de pailles (volume);2010000;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR44;54;Groupe d'indicateurs;020.09;Production de pailles (volume);2397000;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR52;72;Groupe d'indicateurs;020.09;Production de pailles (volume);3876700;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR52;53;Groupe d'indicateurs;020.09;Production de pailles (volume);4537400;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR52;49;Groupe d'indicateurs;020.09;Production de pailles (volume);2814000;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR52;85;Groupe d'indicateurs;020.09;Production de pailles (volume);3960000;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR52;44;Groupe d'indicateurs;020.09;Production de pailles (volume);3486200;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR53;29;Groupe d'indicateurs;020.09;Production de pailles (volume);4538500;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR53;35;Groupe d'indicateurs;020.09;Production de pailles (volume);6936600;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR53;56;Groupe d'indicateurs;020.09;Production de pailles (volume);4401300;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR53;22;Groupe d'indicateurs;020.09;Production de pailles (volume);7187799;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR75;33;Groupe d'indicateurs;020.09;Production de pailles (volume);111200;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR75;19;Groupe d'indicateurs;020.09;Production de pailles (volume);442150;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR75;23;Groupe d'indicateurs;020.09;Production de pailles (volume);1463000;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR75;17;Groupe d'indicateurs;020.09;Production de pailles (volume);3100000;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR75;79;Groupe d'indicateurs;020.09;Production de pailles (volume);2547800;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR75;24;Groupe d'indicateurs;020.09;Production de pailles (volume);513640;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR75;87;Groupe d'indicateurs;020.09;Production de pailles (volume);1316000;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR75;40;Groupe d'indicateurs;020.09;Production de pailles (volume);269000;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR75;86;Groupe d'indicateurs;020.09;Production de pailles (volume);4900700;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR75;16;Groupe d'indicateurs;020.09;Production de pailles (volume);2639800;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR75;64;Groupe d'indicateurs;020.09;Production de pailles (volume);512675;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR75;47;Groupe d'indicateurs;020.09;Production de pailles (volume);1421380;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR76;81;Groupe d'indicateurs;020.09;Production de pailles (volume);1355290;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR76;30;Groupe d'indicateurs;020.09;Production de pailles (volume);39715;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR76;32;Groupe d'indicateurs;020.09;Production de pailles (volume);1603190;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR76;31;Groupe d'indicateurs;020.09;Production de pailles (volume);191440;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR76;11;Groupe d'indicateurs;020.09;Production de pailles (volume);868200;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR76;66;Groupe d'indicateurs;020.09;Production de pailles (volume);29200;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR76;65;Groupe d'indicateurs;020.09;Production de pailles (volume);351400;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR76;34;Groupe d'indicateurs;020.09;Production de pailles (volume);251700;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR76;82;Groupe d'indicateurs;020.09;Production de pailles (volume);614810;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR76;46;Groupe d'indicateurs;020.09;Production de pailles (volume);611810;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR76;48;Groupe d'indicateurs;020.09;Production de pailles (volume);179700;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR76;09;Groupe d'indicateurs;020.09;Production de pailles (volume);372565;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR76;12;Groupe d'indicateurs;020.09;Production de pailles (volume);2405490;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR84;01;Groupe d'indicateurs;020.09;Production de pailles (volume);1775974;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR84;26;Groupe d'indicateurs;020.09;Production de pailles (volume);1012700;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR84;69;Groupe d'indicateurs;020.09;Production de pailles (volume);229800;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR84;74;Groupe d'indicateurs;020.09;Production de pailles (volume);324200;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR84;03;Groupe d'indicateurs;020.09;Production de pailles (volume);2031224;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR84;63;Groupe d'indicateurs;020.09;Production de pailles (volume);1635085;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR84;38;Groupe d'indicateurs;020.09;Production de pailles (volume);1070500;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR84;43;Groupe d'indicateurs;020.09;Production de pailles (volume);1068300;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR84;07;Groupe d'indicateurs;020.09;Production de pailles (volume);156000;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR84;73;Groupe d'indicateurs;020.09;Production de pailles (volume);124000;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR84;15;Groupe d'indicateurs;020.09;Production de pailles (volume);264200;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR84;42;Groupe d'indicateurs;020.09;Production de pailles (volume);784000;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR93;83;Groupe d'indicateurs;020.09;Production de pailles (volume);16285;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR93;04;Groupe d'indicateurs;020.09;Production de pailles (volume);180551;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR93;84;Groupe d'indicateurs;020.09;Production de pailles (volume);17541;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR93;13;Groupe d'indicateurs;020.09;Production de pailles (volume);69855;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR93;05;Groupe d'indicateurs;020.09;Production de pailles (volume);263250;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR93;06;Groupe d'indicateurs;020.09;Production de pailles (volume);1200;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR94;2A;Groupe d'indicateurs;020.09;Production de pailles (volume);0;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR94;2B;Groupe d'indicateurs;020.09;Production de pailles (volume);29100;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR11;...;Groupe d'indicateurs;020.09;Production de pailles (volume);1390885;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR24;...;Groupe d'indicateurs;020.09;Production de pailles (volume);10346660;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR27;...;Groupe d'indicateurs;020.09;Production de pailles (volume);13749511;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR28;...;Groupe d'indicateurs;020.09;Production de pailles (volume);17285000;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR32;...;Groupe d'indicateurs;020.09;Production de pailles (volume);18296073;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR44;...;Groupe d'indicateurs;020.09;Production de pailles (volume);17354200;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR52;...;Groupe d'indicateurs;020.09;Production de pailles (volume);18674300;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR53;...;Groupe d'indicateurs;020.09;Production de pailles (volume);23064199;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR75;...;Groupe d'indicateurs;020.09;Production de pailles (volume);19237345;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR76;...;Groupe d'indicateurs;020.09;Production de pailles (volume);8874510;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR84;...;Groupe d'indicateurs;020.09;Production de pailles (volume);10475983;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR93;...;Groupe d'indicateurs;020.09;Production de pailles (volume);548682;OUI
SAANR_PAILLE_2;2006;FR;METRO;NR94;...;Groupe d'indicateurs;020.09;Production de pailles (volume);29100;OUI
SAANR_PAILLE_2;2006;FR;METRO;...;...;Groupe d'indicateurs;020.09;Production de pailles (volume);159326448;OUI
SAANR_PAILLE_2;2006;FR;...;...;...;Groupe d'indicateurs;020.09;Production de pailles (volume);159326448;OUI
